text,labels
"The three process that can be used are in meiosis which would be, prophase, interphase, and telophase. Metphase would not be used in this.",0.0
1.they use long whipped like structures to move around2.the cells go and kill the bad things that dont need to be in our body 3.the cells go from place to place multiplying themselves and helping our body,0.0
"A cell consist of many parts to protect things from getting in. One part is the cell membrane. The cell membrane acts like an outer lining to protect the cell from harmful things getting in. The mitocodria, is another part. It carries out waste from the cell. The final part is the cell wall, found only in plants. This allowes a double protection feature to be sure things don't get in.",0.0
"mRNA,tRNA,rRNA",0.0
DiffusionThe process by which water moves across the semi-permeable membrane.,0.0
Osmosis- the ovement of waterDiffusion- the movement in a membraneActive Transport- the movement of energy,1.0
Active and passive transport moves substances across the membrane.,0.0
mRNA-messenger RNA that delivers information to other cellstRNA-transcript RNA that writes the information for the mRNArRNA-,0.0
The cell membrane controls how substances move across the cell.,0.0
The nuclear pores.The nucleus.Premeable acceptable.,0.0
"The cell membrane regulates movement in and out of the cell by monitoring what passes through.  In prokaryotic cells, an operon (consisting of 'switch' and area to latch onto) regulates the transcription of DNA.  In eukaryotic cells, cell regulation can be monitored by the removal of introns.",0.0
MitosisMeiosisCell reproduction,0.0
"Cells use diffusion, osmosis, and facilitated diffusion to move susbstances across the membrane.  Diffusion and osmosis are types of passive transport.  Diffusion is used to regulate substances with the outside environment using the cell membrane while osmosis transports water and other liquids through the membrane.  On the other hand, facilitated diffusion is a type of active transport.  It is also a type of diffusion, albeit it uses energy to transport the substances out of the cell.",0.0
passive transport is when the substance can move freely through the cell membrane.,0.0
"osmosis, diffusion,",0.0
Sodium-Potassium pump-  needs to be an exchange of sodium and potassium for a door to open and a substance comes in.The cell could engulf the substance.,0.0
INCREASE SURFACE AREAINCREASE OF WIEGHTDECREASE OF MASS,0.0
1. they allow what they want to enter the cell.2. they allow what they don't want to exit the cell.3. they don't just let anything leave.,0.0
osmosis: This is where the cell lets water penatrate through membrane.,1.0
The cell membrane of the cell can help it move. The nucleus of the cell can determine wether the cell can move.,0.0
The cell membrane determines what can enter the cell and what can not. Lysosomes act ike 'janitors' for the cells and remove waste. The cell membrane is made up of proteins and carbohydrates.,0.0
They can use ATP the takes energy to move them from place to place. Cells also use marker proteins so other cells can read where they are needed to do a job,0.0
"Selective permeable membrane restricts what goes through the cell membrane. Osmosis also is a selective membrane, which helps the nutrients needed go through the cells membrane.",1.0
"flagella- it is used to move the cell and how fast it is moving, large hairlike .cilia- it is used to move the cell slower, small hairlike.some cells use thier bodies to move and they move slow.",0.0
One is called the cilia. Cilia are little hair like structures that help the cell or organsim move and protect it. And another is a gel like substance that is sticky and slimmy it is what the snails use so they can move it is a thick layer off slim that helps move and protect it.,0.0
Though a small opening that only aloows certain thing to come in. The fact there is no cell wall. Pushing and using enegry to get though the cell membrane.,0.0
rnamrnadna,0.0
1. rRNA recieves messages from mRNA.2.mRNA is the messenger RNA its sends messages it is also involved in protein synthesis3. tRNA transverse the RNA,0.0
1. Osmosis2. tRNA3.,0.0
Osmosis is where water comes in and this process has to keep cells for becoming too engorged. Diffusion- where molecules move through the cell membrane. Facilitated diffusion- that is where molecules cannot get through and need help to do so.,0.0
"osmosis, passive transports, and active transports",0.0
Reproduction of the cell.,0.0
"cells move through out the membrane for blood,",0.0
1.they gather protin from out side.2.they keep moving from one place to another.3.it all process the membrane.,0.0
flagellummitochondria,0.0
They go to where their function is needed. They go along where the substances are supposed to be. They get carried out of the area into a new one.,0.0
1. A permeable membrane chooses what objects enter and leave the cell.2. Active transport helps larger objects pass through this permeable membrane.3. Passive transport also helps other objects move from inside the cell or out.,1.0
osmosis is when water is used to move around the cell membrane.,0.0
"The three mitocondria, amino acids, and dna",0.0
anaphaseprophasetelophase,0.0
One process is the cell wall because that is the outer covering of the cell so it doesn't let anything out of it.  The second process is the ribosomes because it cannot go past the cell membrane.  The third process is cell membrane itself because it also protects everything and doesn't let anything past the it so it don't touch the cell wall.,0.0
"Anaphase, metaphase, telaphase",0.0
Active transport- uses energy to move subatances across the membranePassive transport- does not use energy to move substances across the membraneOsmosis- the diffusion of water across the membrane,3.0
Three processes used by cells to control substance movement are:Nucleus- tells the cell what to do.Ribosomes- transports proteins across the cell.Endoplasmic reticulum- carries ribosomes through the cell.,0.0
"There is active transport, passisve  transport, and diffusion.",0.0
"MEOSIS,MIEOSIS,MUTATION",0.0
"THEY USE PLASMA, RIBOSOMES, AND MITOCHONDREA",0.0
"active transport, passive transport, and osmosis",0.0
"The three processes are,they use the nucleus,cell plasmid,and the cell membrane to control substances.",0.0
The membrane is selectively permeable.  It only allows things through that it recognizes.  Some things have special entrances to the cell.,0.0
TRANSCRIPTION,0.0
"Cells use vesicles, transport chains, and protiens to control the movement of subsatnces across the cell membrane. Vesicles eat and digest unwanted or wasted substances. When the vesicle dies, so does the cell.Transport chains carry many things across the cell. This way, equilibrium is reached, RNA can leave the cell, and many other things can occur to keep the cell going.Protions act as gates for subatances entering and leaving the cell. They open and have the particles attatch to them. They then close and open up on the opposite side. This way, things that should not go into the cell are not let in or out.",0.0
Osmosis is when water comes through the cell membrane.  Other times the cell opens its membrane and allows a substance to enter.  The last type is when a substance exits the membrane may open up to allow the object out.,1.0
"Three processes cells use to control the movement of substances across the cell membrane are: Using lipids to pass on materials, meiosis, and mitosis.",0.0
1.) When an emzyne csuch as insulin attaches to a cell it tells the cell to let in sugar.2.) equalibrum is when one side has more of a protien then the other so they transfer the protiens over untill they are equal.3.)When a protien fits into a channel protien to make it change shape for a bigger protien to come through.,0.0
"Cells use selective permiability to control substance movement. The plasma membrane is semi-permiable. It allows water in and out without trouble. However, it acts like a screen because it blocks substances such as sodium from entering the cell. The plasma membrane uses selective permiability because it controls the amout and when of the allowance of substance entrance. Substances enter the cell through carrier proteins. These proteins are surrounded by polar heads and non-fatty acid tails. This membrane is water soluable. The carrier proteins use active and passive transport to move substances in and out of the cell. Passive transport allows substances to move with the gradient and active transport uses cell energy to move substances against the gradient.",3.0
photosynthesis- creattion of food for cell imersion- material going inexpulsion- material going out,0.0
The plasma membrane will only let certain things in and out of the cell through,0.0
"1. Passive Diffusion: The passing of substances through the cell membrane, taking no energy on the cell's part.2. Facilitated Diffusion: The passing of substances through the cell membrane that requires energy, working against the gradient.3. Osmosis: Diffusion involving water.",3.0
"Three movements are flushing out, bursting vacoules, and breakdown of the cell.",0.0
"Three processes used by cells to control the movement of substances across the cell membrane are diffusion, osmosis, and endocytosis. Diffusion is the movement of molecules across the cell membrane from an area of high concentration to an area of low concentration. The goal of diffusion is to maintain an equilibrium, and have everything balanced. Osmosis is the diffusion of water across a selectively permeable membrane. Both osmosis and diffusion are forms of passive transport. Passive transport requires no energy from the cell to move substances across its membrane. However, endocytosis is a form of active transport. Endocytosis is the process of moving larger molecules, such a food into the cell. This takes more energy from the cell, and may use enzymes to quicken the process.",3.0
transportation,0.0
"Cellular division, Cellular respiration, Cellular reproduction.",0.0
One process is the mitocondria which  starts the movement of the cell across the membrane. Another process is the Rough ER which keeps the cell moving across the membrane. The last process is the Nucleus while is the distination of the moving cell.,0.0
"The process used by cells to control movement of substances across the cell membrane, helps move wastes through the membrane and helps move water and oxygen to help the cell survive.",0.0
Difisuionossmossis,0.0
"respiration, growth, division",0.0
transricptiontranslation,0.0
IT IS BECAUSE IT CONTROL THE BODY TYPE OF MANY SHAPES AND FORMS OF OTHER MEMEBRANE SO THATS WHY IS CONTROLS THE LAST ONE IN ORDER TO DO THE BEST THAT IS CAN IN ORDER TO MAKE IT DIFFRENT FROM THE BEST WAY YOU CAN PUT TI INTO WORLDS TO BECOME BETTER IN SO MANY WAYS TO BE THER TO BECOME THE BEST IN ORDER TO PROTECT THE ENVIORMENT,0.0
Transcription-is when the mRNA turns into amino acids.Transfer-is when the DNA is transfered into mRNA. Translation- is when the mRNA moves towards the middle of the cell and gets ready for the t-cell to turn it into amino acids.,0.0
1. active transport2. passive transport3. ficiliated difusion,0.0
"One type of movement used to move substances across the cell membrane is ATP.  ATP is active transport where the substances latch on to receptor proteins and then are able to get inside the cell.Another type of movement to allow substances across the cell membrane is diffusion.  These substances move from high concentration to low concentration.  Therefore, substances are able to move into the cell or outside of it through diffusion.A third process used by cells to move substances across the cell membrane is thier protein channels.  The protein channels allow certain things to come through.",2.0
Facilitated DiffusionActive TransportPassive Transport,0.0
osmosis-uses water to move substances from high to lowdiifusion-,0.0
"Diffusion, which is the movement of particles from an area of higher conentration to an area of lower concentration.",1.0
meiosismeitosiscell division,0.0
1) nuclear pores move things in and out of the nuclues2) the cell membrane allows substances to m ove in and out of the cell while protecting it from some substances3) Cytoplasm holds everythiing in place in a cell,0.0
Flagellum is a tail like structure that helps the cells move. Sprilla are tail like structures all over that help it move more quickly. Coci is a movement that the cell uses to move all around.,0.0
the cells nucules controlls the whole cell and every thing in it.,0.0
The cells help get rid of substances.                                            They help the body functions.,0.0
"Body, Flagellum, Feet",0.0
The things that are not needed in a cell are removed by the endoplasmic rectilium. Messenger RNA carries things through the cell.,0.0
One way is that the cell moves on its owe with the help of other cellsAnother way is that the cell carries what it can when it's needed to be carried out.Last way is the cell multiply's continuesly .,0.0
the cell wall keeps unwanted things from coming in and across the cell membrane.,0.0
"The three processes are diffusion, cell movement, and also cell mutation.",0.0
"cells use cilia, fagella, and sutopods to move things across the membrane",0.0
THAY ARE PROSESES USED BY THE CELL WALL,0.0
OSMOIS DIFFUSIONDIFFISION,0.0
One of the processes is diffusion. The second one is,0.0
active transport- active transport is when a cell uses energy to transport substances across the cell membranepassive transport- passive transport is when a cell transports materials across the cell membrane without the use of energyosmosis- osmosis is the transport of substances through the semi-permeable membrane (water),3.0
They swim across. They wiggle. They crawl.,0.0
One of these ways is by the cell membrane. This organelle moves and allowes acces for food for the cell . The other one is cloralplast. This is a jell like thing in side the cell and it moves material through out the cell after the substance moves through the cell membrane.,0.0
"Three prcesses used by cells to control the movement of substances across the cell membrane are: defication, ribosomes, and cell pores.",0.0
Diffusion is when small particles cross over the membrane from areas of high concentration to areas of low concentration. It does not require energy but is a way to keep the environment in which the cell is in balanced.Osmosis is the diffusion of water particles through the cell membrane. It is also relative to the environment and will move from an area of high concentration of water particles to an area of low concentration of water particles.Facilitated Diffusion is when the cell has to use energy to pass particles through the membrane. It is moving particles from low concentration to high concentration.,2.0
1.Cell Membrane-the outer oart of the organism.2.Cell wall-protects the organism and anthitng entering and leaving.3.Nucleus-helps the organisms function.,0.0
Diffusion controls whether certain substances move across the cell membrane.Osmosis is the movement of water across the cell membrane.,1.0
Replication-reproduction of the cellsmRNA-  it take the dna to replicate itGenetics- it makes up what we are,0.0
osmosis- is the movement of water through the cell membrane. diffusion- is the movent of any substance through the cell membrane.flegella- the flegella are arms that help the cell move and let substances travel through the cell membrane.,1.0
One of the processes is through cell diffusion. The second type is through the process of osmosis which pulls water through the cell. The third type is mitosis.,1.0
The to enter the cell you have to use ATP energy.,0.0
"Three processes used by cells are diffusion, which is the movement of molecules over a selectively permeable membrane, osmosis, which involves water being passed over the membrane, and active diffusion, which requires energy from the cell to move particles through the membrane.",2.0
"One process used by cells is endocytosis.  In endocytosis, the cell engulfs a particle or another organism by completely surrounding it and turning the space with the particle into a vesicle.  This vesicle can now travel into the cell.  Also exocytosis is used by cells to get certain materials to leave the cell.  A vesicle is created around the particle which is then transferred outside of the cell membrane.  Another process used by cells is diffusion through protein channels.  The directs for a protein channel to be opened up in the cell membrane, and diffusion then takes its natural course of moving from an area of high concentration to an area of low concentration until equillibrium is reached.",3.0
The cell wall desides what comes in and out of the cell throught its small holes that help make up the cell wall.The holes in the wall help suck in the nutrients that the cell needs.the holes also help remove waste from the cell membrane.,0.0
"Cells use processes to control the movement of substances across the cell membrane, these processes are respiration, cell division, and also reproduction.",0.0
One of them is that the cell membrane is selectivley permeable. The cell membrane controlls what enters and exits the cell.  The nucleus tells the cell what to do because it acts as a brain.,1.0
Cells can control which amino acid strains pass through the membrane as directed by the nucleus of that cell.,0.0
Osmosis- is the movement of water between the cell membranesDiffusion-movement of other materials through the cell membrane,1.0
"difffusion, osmosis, and protein carriers",0.0
they controll the movement if substance across the cell membrane by helping to figure out what goes in and what comes out..,0.0
translocation. protein,0.0
homeostasis     respiration system,0.0
"Three processes used by cells to control the movement across a cell membrane are osmosis, diffusion, and active transport.",0.0
CARRY INFORMATION PROVIDE NUTRIENTS,0.0
"Cells use active transport to get anything that is bigger than a protein through the membrane. This requires energy. Cells also use diffusion to get most liquids across the membrane. The last process that cells use is called osmosis, and that is used to get water across the membrane. Neither the diffusion nor the osmosis require and energy.",2.0
"The cell membrane has three processes to control the movement of substances, one being that it protects the cell, allowing only what it wants to enter and exit.",0.0
"Osmosis, the movement of water from one place to another. Diffusion, the movement of materials from one place to another.",1.0
cells use diffusion to move subtstances across the membrane and obtain equilibrium.,0.0
"A cell uses diffusion, osmosis, and transportation. In diffusion, substances are able to travel across a semi permiable membrane. Osmosis mainly uses water to move across a cell membrane. There are two types of transport: active and passive. Active transport uses energy from the cell to move over the cell membrane while passive transport uses heat.",2.0
Cells use diffition the a transport that does not use energy.  Cells use passisve transport where a sudstance comes into a cell.  Cells use active transport which a cell uses energy to grab a substance.,1.0
One way is by using Cilia to move substances across the membrane with small hair-like apendages. Another way is to use Flagella long whip-like apendages used to move substances across the cell membrane. One more way to control the movement of substances across the cell membrane is by releasing ribosomes.,0.0
Interphase: Substances enterMetaphase: Nutrients are collectedAnaphase: Unneccessary substances leave,0.0
"nuecleus, enzymes, Jesus",0.0
"One of the three processes would be the cell wall, because it keeps things from entering and exiting the cell.",0.0
1. Osmosis2. Diffusion3. Respiration,0.0
-Its nucleus sends out information to the cell membrane so it can preform functions.-Uses mitochondrion to give the cell membrane commands.- Uses proteins,0.0
Processe One: Processe one is active transport; this requires energy.Processe Two: Processe two is passive transport; this does not require energy.Processe Three: Processe three is no movement.,2.0
cells transport energy across the membrane.,0.0
"One process is osmosis. Another is diffusion. The last is transfusion,",0.0
"Osmosis: Osmosis is  a type passive transport across a barrier, such as a cell membrane.  This type of transport does not require any energy.Phagocytosis: Phagocytosis is a process by which a cell surrounds a material and brings it into the cell.  This process is a type of endocytosis and this process requires energy. Endocytosis: In this process, a cell brings in molecules or substances, which requres energy.  This is a typw of active transport.",2.0
by carring them,0.0
"diffusion, crossing over, active diffusion",0.0
"PHOTOSENTHISIS,",0.0
Transportation they move all around the placeThey soak up nutrientsThey have have ribomsomes They collect enyzymes,0.0
Osmosis transports by waterFilicated diffusion from lower to higher using proteinDiffusion from high to low,1.0
"The processes cells use is translation, transcription, and diffusion. The cell can enter the cell through diffusion. In translation, the cell changes it's enzymes and with transcription the cell moves it's strands of dna.",0.0
exocytosis-movement of substances out of a cellendocytosis-movement of substances into a cellsolute pump-moving substances in and out of cell,0.0
It gives it the imformationprotectes it,0.0
1. They move by useing little hairs on them.2. They use there membrains to control there movement. 3.  They move when they are need by the membrain.,0.0
The cell membrane is selective on what it lets pass through it.  It only lets certain things that will help the cell pass through its barrier.,1.0
osmosisdiffusion,0.0
"Mitochondria, Golgi Body, Mitosis",0.0
"The three processes are replication, transcription, and translation.",0.0
endocrytosis- chooses what goes inexocytosis- choose what goes outselective permeabilty- chooses what goes in and out of the cell,1.0
They use the cell mebrain to move from place to placethey can use the flow of water,0.0
The cells use Cell Defussion,0.0
The cell membrane creates a barrier for all things entering or exiting the cell. The golgi body works as a pack mule to move proteins throughout the cell. The cilia or flagella are finger-like structures used to move objects.,0.0
how much water gets in the cell.it let's oxygen in,0.0
"it helps the cells move, it also helps take out bad baccterrai",0.0
Three processes used by cells to control the movement of substances across the cell membrane are trna nuclie and mrna.,0.0
"Organelle,Membrane, and Protist",0.0
-selective penetration; where a cell decides which substances can enter and which can not (?)-cilia; hair-like structures that move the cell (?)-flagellum; also hair-like structures that move the cell (?),1.0
"Osmosis is one way cells move water across its membrane. Osmosis is the diffusion of water. Diffusion is when molecules move from a high concentration to a low concentration across the cell membrane. Another way is by facilitated diffusion. Facilitated diffusion is when the molecules move from a low concentration to a high concentration, against the concentration gradient. This type of diffusion requires ATP. A third way molecules cross the cell membrane is by exocytosis. Exocytosis is when a cell releases waste out of the cell. This process occurs by diffusion.",2.0
"1. ACTIVE transport- moveing substances acroos the membrain that requiers energy 2. passive transport- moves matereals acrose the membrain, requiers no energy",2.0
they use their tail for movement.proteinsnucleus,0.0
One prosses of moving substances across a cell is Osmosis. This is when water masses through the cell membrane.,1.0
"Some cells use the cell wall as a barrier, to allow or block certain sustances from coming in.  Other particles may be too large to come through by themselves, so other cells will absorb them and carry them through.  Other cells may use osmosis as a means of transporting or disposing of certain sustances.",0.0
-mRNA carries out messages throughout the cell-tRNA transfers energies throughout the cell-rRNA reproduces,0.0
one part opens and kinda suck it in and another part filters to keep the bad thing out and then the first part which is the cell membrane closes back up.,0.0
The holes in a cell membrane let proteins and other good or bad things that cells need into and out of the cell by opening and closing.The nucleous tells the cell membrane when and when not to open its holes up to let things in and out.,0.0
cells change prokaryotesprotects nucleuscirculates other cells,0.0
"Three processes used by cells to control the movement of substances across the cell membrane is type of phase their on, the protein that tells when to replicate.",0.0
"One process that a cell uses to control the movement of substances across the cell membrane is the surface area. If the surface area is too large, the cell won't let any more substances move throughout the cell membrane. Another way is facilitated diffusion. This controls the amount of substances that are allowed to enter the cell.",1.0
Diffusion is the process when a substance is transfered from inside the cell to outside.  This process does not require any energy.Active transport is the movement of substance from a low concentration to a high one.  This does require energy.Osmosis is the movement of water through the cell membrane.  The cell membrane descides what water goes in and out of the cell.,2.0
"There is Active transport, Passive transport, and something else.",0.0
"The cell can use passive transport, which allows things to freely move in and out of the cell given the concentration of the matter. Active transport uses energy from the cell to move materials against the gradient. One form of this moves materials out, called endosymbiosis. Another form moves them inside the cell, called exosymbiosis.",1.0
"reproduction, cellular communication, cellular reproduction",0.0
"Run DNA, Datizing.",0.0
One processe is called cell divison,0.0
"REPRODUCING, GROWNING, AND LIVING SPACE",0.0
THEY MOVE THROUGH THE CELL SYSTEM.THEY MAKE SURE THAT THE CELLS ARE NOT INFECTED WITH DISEASES.THEY REPRODUCE AND MAKE NEW CELLS FOR THE CELL MEMBRANE,0.0
-blood flow-energy-vains,0.0
1.proteins2.dna3.rna,0.0
1 copy2 reproduce3 do it over again,0.0
1.) Exocytosis: A process by which materials are moved out of a cell.2.) Endocytosis: A process by which materials are moved into a cell.3.) Solute pump: Where materials are moved into or out of a cell by a two way pump that runs off of an enzyme. It is a passive transport and an example is a sodium-potassium pump.,0.0
"Three processes used by cells to control the movement of substances across the cell membrane are reproduction, producing more organisms, movement, moving from place to place, and photosynthesis, if the organism is photosynthetic to make food.",0.0
Diffusion and osmosis are two types of movement of substances across a cell membrane. diffusion is used to diffuse outwards. osmosis is used to slide over the membrane.,0.0
The cell,0.0
1.Diffusion- when cells go from a more concentrated area to a less concentrated area.2. Facilitated Diffusion- when molecules can't move through the lipid bilayer and move through the protein channel instead3. Osmosis- the diffusion of water through a selectively permeable membrane,3.0
The nuclius is the brain of the cell that controls everything.  The vacuol takes all unessisary wast and bacteria out of the cell. The mitocondrian surve to maximize cellular reperation by increasing cellular communication.,0.0
metosis interphase and prophase,0.0
Passive transport allows water to enter without much energy being used from the cell. Active transport is the use of energy to move a protien across the cell membrain. Carrier protiens use a certin type of chemical make up to control what goes into a cell. A Transport protien allows molcules of a certin size to pass through the membrain.,2.0
Osmosis is when water on each side of the membrane reaches an equalibrium.Diffusion is when any substance reaches an equilibrium across a semipermiable membrane.Facilitated diffusion is when the substance is moved from the low concentration side of  the membrane to the highly concentrated side of the membrane.,0.0
1. Phagocytosis- It traps certain materials and allows them to enter the cell2. Exocytosis- Pushes certain materials out of the cell.3. Entrocytosis- Allows certain things into the cell.,1.0
MITOSIS  REPRODUDTION  EVULUION,0.0
1. Active Transport: Used to move substances by way of transport protien against the concentration gradient. Energy Required.2. Passive Transport: Used to move substances through the membrane without using energy.3. Osmosis: Moving water across the membrane by way of carrier protiens.,2.0
"protiens, lipids, and amino acids",0.0
"disruptive, stabilizing, and molting",0.0
a protective sheild,0.0
endocytosis-moving materials into the cell.excocytosis-moving material out of the cell.sodium/potassium pump,0.0
one would be by using the flagelum beause it helps to give movement,0.0
"One would be the cell wall, Another would be the nucleus membrain, and the last one would be the nucleus.",0.0
"There is osmosis, homeostasis, and diffusion across a cell memebrane. Homeostasis helps control the temperature of the cells by knowing how much fluid needs to be in a cell. Osmosis is the process of how much fluid or water is needed inside of a cell. Diffusion across a cell membrane is where it only lets in certain chemicals that the body needs. It lets out the water and other fluid inside a cell.",0.0
"the ER,  the nucleus, and the cytoplasm.",0.0
"Three processes that control the movement across a cell membrane is the sugar, ribose, and a phosphate.",0.0
one thing they do is keep certain things that the cell wants in or out. This is done by a gate like strycture on the surface od the membrane. this mainly allows almost all things to get in and certain things to get out.,0.0
"The three process used by cells to control the movement of substances across the cell membrane are glycolysis, osmosis, and diffusion.  Glycolysis is anaerobic, meaning that it does not require oxygen.  Osmosis is the taking in and removing wastes or materials from the cell.  Diffusion is the movement of water across a cell- may have to deal with a hypertonic or hypotonic solution.",0.0
"active transport, passive transport, and",0.0
"Cells use passive transport to help substances move across the cell membrane. The substances are going through diffusion and following their concentration gradient.Cells use active transport, also. During active transport, energy input is needed from ATP to move a substance against its concentration gradient.Cells use endocytosis and exocytosis to move things into and out of the cell. In exocytosis, vesicles fuse with the cell membrane and release their contents outside of the cell. In endocytosis, the cytoplasm moves inward and forms a vesicle around the incoming material.",3.0
"Firstly, there are only so many entrances through the cell membrane that food or other things can enter through. Secondly, if the cell get to much food or other things inside of it, it will close these holes. Thirdly, there are organisms inside and outside the cell that control the flow of food",0.0
nucluelus membrane flagellem,0.0
muscle brain and heart,0.0
respirationreproductiondnarna,0.0
Passive transport is to help the cells to move throughout the cells. Active transport is the transport that is always active and moving. Sugars are one of the transports to.,0.0
1. Cells use cilla.2. Cells use a flagellum3. Cells move in the bloostream,0.0
Endocytosis: the cell uses energy to envelop an outside object into the cellExocytosis: the cell uses energy to envolop an inside object in order to get it out of the cellOsmosis: Water goes through the cell membrane without using energy,2.0
"Plasma Membrane: Jelly-like fluid that keeps the parts of the cell in place.Cell Wall: Holds all these parts in the cell, and protects the parts inside such as the nucleus. Keeps foreign organisms out of the cell.",0.0
They move around the cells membrane and comunicate by signaling each other and also by comunicating with one another in oter ways they all have a funtion or job to do when in the cell membrane.,0.0
"Three processes used by cells to control the movement are the cell membrane, the cell wall, and the cell nucleous.",0.0
SEPARATE  PASSAGESCERTAIN JOBS,0.0
"active transport,which is where energy is envovled.there is cellular respiration,which is the oxygen flow.",1.0
transpotation divises,0.0
cells carry them to the places they need to beas the cell goes across the membrane as the substance is being used. the substance would be used up again after the first time.,0.0
"Cell growth, cell division, replication.",0.0
The golgi apparatus acts as a transportation system of protiens in a cell by importing and exporting the proteins. The ribosomes are protein builders in the cell and the endoplasmic reticulum controls what proteins the cell keeps.,0.0
Endocytosis- Into cell. Exocytosis- Out of cell.Osomosis- Diffusion of water out of the permeable membrane.,1.0
The cell uses osmosis and facilitated diffusion to move substances across the cell membrane.,0.0
One process is that the cells use their functions to move substances. Two is that differnet organelles help the cells move the substances. And the third is that the cells guide the substances to their destination.,0.0
movement,0.0
mitosis,0.0
control the membrane control its movements,0.0
The cell membrane determines what go into the cell and what leaves the cell.,0.0
They carry itwiggle it accrostglide it,0.0
The carbon chains on the end of proteins on the outside of the membrane filters what goes in and out of the cell. Proteins on the inside of the membrane block out some of the things that may find a way through transprort proteins. Finaly there are proteins on the inside of the cell which can stop anything from getting into the cell.,0.0
the cell has a seletively permeable membrane and uses osmosis and reverse osmosis to move material across the cell membrane.,0.0
The process is called Energy Transport Chain.,0.0
1. Mitochondrian carry energy.                2. Flagella makes sure everything moves properly in the cell.,0.0
Osmosis can be used to diffuse water accross a membrane.An active transport can be used to move objects against the consentration gradient. Protiens imbeded in the membrane are used to do this. It takes more energy than a passive transport.A passive transport uses a consentration gradient to move substances accross the membrane. A passive transport uses little or no energy.,3.0
One process that the cell uses to control movment of substances across the cell membrane is by osmosis. Another procces is faciliated diffusion. The last process of movement of substances across the cell membrane is diffusion.,0.0
The cell has a cell wall the controls what comes in and what comes out of the cell. there are holes on the cell wall that only certain things that the cell needs and wants to get rid of.,0.0
The permiable membrane only takes in food and energy that is need. It also discards the already used substances in the cell. It also regulates osmosis.,0.0
"cell wall: it can allow things to enter or leave , so it can control how the movement across the cell membrane.cells move causing the movement also to be determinedhow healthy the cell is.",0.0
The lipid bylear acts as a wall to block out unwanted particles and if it wants something to leave or enter it will make things like pockets and allow the particles to enter the pocket and it will close itself and allow the particle to leave. The cell also uses osmosis to allow the water to go through the cell.,2.0
anaphase-interphase-metaphase-,0.0
Dynamic equilibrium: the cell membrane keeps the same amout of substances in a cell as there is out.Diffusion: the movement of water across the cell membrane.Semipermeable membrane: allows some substanes to enter and others to not enter the cell.,1.0
"The first is osmosis where a liquid moves through the cell membrane by the process of diffusion.  Another process the cells use is that a certain substance may only enter the cell if it has the correct protein sequence.  The last process is that a substance isn't able to move across the cell membrane if it would be harmful to the cell, so the cell membrane's function is to keep these substances from getting into the cell.",0.0
DifferentiationExocysosis,0.0
"filtering, what enters and leaves the membrane, and protection",0.0
"meiosis, mitosis, lysosome,they all control what is going on inside of a cell",0.0
mRNArRNAtRNA,0.0
"They use nuclear envelope which is the processing center of the cell. Ribosomes, which are around cell membrane and Chromosomes that are around the cell membrane too.",0.0
"Meosis, Metaphase, and RNA.",0.0
Three processes used by cells to control the movement of substances across the cell membrane are mitosis and meiosis.,0.0
The cell uses the Chloroplast to move things quickly and efficently.  They also use the cell wall to keep things in so they can't loose anything.  The membrane tells everything where it needs to be and where to go.,0.0
"1. Waste removal: Waste is removed from the cell.2. Reproduction: If the cell gets to many materials, it gets to big to function properly, so it splits into two living organisms.3. Sponge-like surface: Selectively lets things in and out of the cell.",0.0
"The cell membrame, the nucleus, and the cell wall. The cell membrame lets it pass through. The nuclues controls all of the actions. The cell wall holds up a plant.",0.0
the peocess is the reputation,0.0
"They are mitosis, meosis, and the other one i dont know.",0.0
Make it easier for them to move,0.0
"The processes used by cells to control the movement of a substances across the cell membrane is movement,respiration,reproduction.",0.0
"Three processes used by cells to control the movement of substances across the cell membrane are sodium-potassium pumps, endocytosis, and exocytosis. Sodium-potassium pumps remove three sodium ions and recieve two potassium ions through a passageway in the membrane. Endocytosis is a process in which a group of phospholipids surrounds a substance outside of the cell in a circle and carries it in to the cell. Exocytosis is the same process as endocytosis except that the substances are removed from the cell instead.",3.0
One process used by cells to control the movement of a substance is that the nucleous. An other way the cell controls movement is when the ribosomes carry information from one  thing in a cell to another. Lastly is when the RNA and DNA make up sequences telling what should happen in  the movement of the cell.,0.0
"The three processes used by cells are receiving nutrients, throwing away their wastes, and carring out information to other cells.",0.0
"substance,structure, liquid",0.0
"Osmosis is a process used by cells to move water across the cell membrane. A sodium-potassium pump is a process used by cells to move sodium and potassium up the cell's concentration gradiant. In turn, the concentration gradient moves things from higher to lower concentrations across the cell membrane.",1.0
The cell membrane lets things in.Protein picks up the sustance and moves it around.The substance floats in the cellmembrane.,0.0
Three processes used by cells to control the movement of substances across the cell membrane are using the tRNA to move nucleotides,0.0
Cell wall blocks particles.Cell membrance controls the what goes in and what comes out.Cytoplasm helps decide.,0.0
EndocytosisExocytosisDiffusion,0.0
respration it helps it to move more and faster.,0.0
"ENERGY,",0.0
Cells controll the movement of substances across the cell by reducing what they allow out of the cell.,0.0
Cell membrane controls what enters and leaves the cellribosomes make protein and send it where it needs to go the lysosomes control the waste of the cell and dispose of it,0.0
with the tail at the end of the cell. The cell walls. The celll membrain to tell it what to do.,0.0
